borough_name,neighborhood,building_class,building_class_map,building_class_at_sale,tax_class_at_sale,building_type,zipcode,total_units,gross_square_feet,year_built,sale_date,sale_price,log_sale_price,log_gross_square_feet
Staten Island,ARDEN HEIGHTS,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,10312,1,1354,1996,2012-09-10,220000.0,12.301382825334498,7.21081845347222
Staten Island,ARDEN HEIGHTS,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,10312,1,1354,1996,2013-01-04,220000.0,12.301382825334498,7.21081845347222
Staten Island,ARDEN HEIGHTS,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,10312,1,1553,1996,2013-04-05,250000.0,12.429216196844383,7.347943823148687
Staten Island,ARDEN HEIGHTS,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,10312,1,1510,1996,2013-04-30,250000.0,12.429216196844383,7.31986492980897
Staten Island,ARDEN HEIGHTS,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,10312,1,1090,1989,2013-06-24,350000.0,12.765688433465597,6.993932975223189
Staten Island,ARDEN HEIGHTS,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,10312,1,1690,1990,2013-03-06,315000.0,12.66032791780777,7.432483807917119
Staten Island,ARDEN HEIGHTS,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,10312,1,1690,1990,2013-04-22,365000.0,12.80765263256463,7.432483807917119
Staten Island,ARDEN HEIGHTS,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,10312,1,1534,2000,2012-10-04,345000.0,12.751299696013497,7.335633981927201
Staten Island,ARDEN HEIGHTS,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,10312,1,1803,1970,2012-08-08,450000.0,13.017002861746503,7.497207223203318
Staten Island,ARDEN HEIGHTS,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,10312,1,2464,1955,2012-08-10,439000.0,12.992254692057308,7.80954132465341
Staten Island,ARDEN HEIGHTS,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,10312,1,2119,1965,2013-04-30,450000.0,13.017002861746503,7.6586995582682995
Staten Island,ARDEN HEIGHTS,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,10312,1,1496,1973,2012-08-24,334000.0,12.718896271958837,7.310550158534422
Staten Island,ARDEN HEIGHTS,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,10312,1,1400,1973,2013-02-08,320000.0,12.676076274775909,7.24422751560335
Staten Island,ARDEN HEIGHTS,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,10312,1,1562,1980,2013-04-10,135000.0,11.813030057420567,7.3537223303996315
Staten Island,ARDEN HEIGHTS,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,10312,1,1496,1975,2013-04-19,301000.0,12.614865543731012,7.310550158534422
Staten Island,ARDEN HEIGHTS,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,10312,1,1088,1975,2013-02-13,255000.0,12.449018824140563,6.992096427415888
Staten Island,ARDEN HEIGHTS,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,10312,1,1400,1975,2013-06-20,330000.0,12.706847933442663,7.24422751560335
Staten Island,ARDEN HEIGHTS,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,10312,1,1840,1970,2013-03-11,390000.0,12.873902018105829,7.517520850603031
Staten Island,ARDEN HEIGHTS,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,10312,1,1544,1970,2012-11-13,325000.0,12.691580461311874,7.342131730584722
Staten Island,ARDEN HEIGHTS,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,10312,1,1736,1975,2013-05-17,238350.0,12.381495460632971,7.459338895220296
Staten Island,ARDEN HEIGHTS,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,10312,1,1536,1970,2012-08-31,292000.0,12.584509081250419,7.336936913707618
Staten Island,ARDEN HEIGHTS,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,10312,1,1536,1970,2012-08-31,292000.0,12.584509081250419,7.336936913707618
Staten Island,ARDEN HEIGHTS,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,10312,1,1536,1970,2013-03-22,210000.0,12.254862809699606,7.336936913707618
Staten Island,ARDEN HEIGHTS,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,10312,1,1408,1987,2013-05-03,300000.0,12.611537753638338,7.249925536717988
Staten Island,ARDEN HEIGHTS,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,10312,1,1400,1987,2013-07-12,320000.0,12.676076274775909,7.24422751560335
Staten Island,ARDEN HEIGHTS,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,10312,1,1440,1980,2013-05-24,410500.0,12.92513120787462,7.272398392570047
Staten Island,ARDEN HEIGHTS,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,10312,1,1240,1987,2012-11-16,310000.0,12.644327576461329,7.122866658599083
Staten Island,ARDEN HEIGHTS,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,10312,1,1064,1987,2012-09-11,297500.0,12.603169503967822,6.96979066990159
Staten Island,ARDEN HEIGHTS,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,10312,1,1408,1987,2012-12-12,315000.0,12.66032791780777,7.249925536717988
Staten Island,ARDEN HEIGHTS,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,10312,1,1080,1975,2013-05-10,272682.0,12.516061560054489,6.984716320118266
Staten Island,ARDEN HEIGHTS,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,10312,1,1240,1987,2013-02-07,327500.0,12.699243334057444,7.122866658599083
Staten Island,ARDEN HEIGHTS,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,10312,1,1240,1987,2012-08-14,332000.0,12.712890247898626,7.122866658599083
Staten Island,ARDEN HEIGHTS,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,10312,1,1680,1975,2013-07-16,406850.0,12.916199846124803,7.426549072397305
Staten Island,ARDEN HEIGHTS,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,10312,1,1190,1982,2013-06-06,370000.0,12.821258284620408,7.081708586105575
Staten Island,ARDEN HEIGHTS,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,10312,1,1826,1982,2012-12-19,325000.0,12.691580461311874,7.509883061154913
Staten Island,ARDEN HEIGHTS,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,10312,1,1690,1980,2013-04-18,316500.0,12.665078520566368,7.432483807917119
Staten Island,ARDEN HEIGHTS,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,10312,1,1826,1983,2013-06-21,325000.0,12.691580461311874,7.509883061154913
Staten Island,ARDEN HEIGHTS,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,10312,1,2132,1980,2013-03-08,360000.0,12.793859310432293,7.664815785285735
Staten Island,ARDEN HEIGHTS,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,10312,1,1826,1980,2013-05-10,287500.0,12.568978139219542,7.509883061154913
Staten Island,ARDEN HEIGHTS,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,10312,1,1690,1980,2012-12-07,307000.0,12.634603026569334,7.432483807917119
Staten Island,ARDEN HEIGHTS,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,10312,1,1826,1980,2012-08-09,255000.0,12.449018824140563,7.509883061154913
Staten Island,ARDEN HEIGHTS,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,10312,1,1700,1980,2013-06-20,440000.0,12.994530005894443,7.438383530044307
Staten Island,ARDEN HEIGHTS,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,10312,1,1700,1980,2013-03-06,422500.0,12.953944725779365,7.438383530044307
Staten Island,ARDEN HEIGHTS,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,10312,1,1914,1980,2013-01-04,500000.0,13.122363377404328,7.5569505720129
